-354.1731028	-33.72978433	-350.7538876	-612.060026	128.1618123	-120.5552219	-325.4551645	291.6055239	-392.9105785	-60.14157742	263.6844614	-356.2074739
-355.4896152	-32.88011885	-355.2613173	-614.4687823	127.8710198	-122.1450984	-326.4004515	296.72933	-404.5369152	-50.06145031	270.8211107	-366.7946942
-356.7732532	-32.05812957	-359.6650171	-616.826361	127.5826439	-123.7556806	-327.2770117	301.6870286	-415.7742977	-40.05424456	277.6433273	-376.4216607
-358.0250838	-31.26271905	-363.9679887	-619.1342468	127.2966706	-125.385681	-328.0898886	306.4865986	-426.6404232	-30.12878132	284.1728394	-385.1569664
-359.2461316	-30.49284065	-368.1731331	-621.3938712	127.0130842	-127.0338638	-328.8437461	311.135518	-437.1520799	-20.2923462	290.4294963	-393.0639993
-360.4373813	-29.74749586	-372.2832542	-623.6066145	126.7318676	-128.6990432	-329.5428994	315.6408017	-447.3251933	-10.55089718	296.4314566	-400.2013427
-361.5997792	-29.02573177	-376.3010623	-625.7738081	126.4530027	-130.3800815	-330.1913422	320.0090357	-457.1748708	-0.909245021	302.1953571	-406.6231486
-362.7342348	-28.32663873	-380.2291778	-627.8967366	126.1764701	-132.0758873	-330.7927722	324.2464093	-466.7154447	8.628790006	307.7364612	-412.3794866
-363.8416228	-27.64934812	-384.0701339	-629.9766394	125.9022497	-133.7854136	-331.3506144	328.3587435	-475.9605129	18.06024193	313.068792	-417.5166661
-364.9227844	-26.99303026	-387.8263802	-632.0147128	125.6303206	-135.5076564	-331.8680422	332.3515179	-484.9229782	27.38288075	318.2052507	-422.077535
-365.9785289	-26.3568924	-391.5002854	-634.0121117	125.3606614	-137.2416529	-332.3479972	336.2298949	-493.6150856	36.59510962	323.1577218	-426.1017556
-367.0096351	-25.74017687	-395.0941406	-635.9699513	125.0932498	-138.9864796	-332.7932065	339.9987423	-502.0484575	45.69587533	327.9371675	-429.6260577
-368.0168527	-25.14215933	-398.6101616	-637.8893084	124.8280636	-140.7412515	-333.2061997	343.6626533	-510.2341276	54.68459062	332.5537123	-432.684473
-369.0009036	-24.56214708	-402.0504923	-639.7712235	124.5650798	-142.5051199	-333.5893237	347.2259661	-518.1825729	63.56106652	337.0167182	-435.3085488
-369.9624829	-23.99947748	-405.4172067	-641.6167018	124.3042752	-144.2772716	-333.9447562	350.6927805	-525.9037436	72.32545352	341.3348531	-437.5275459
-370.9022602	-23.45351652	-408.7123116	-643.4267146	124.0456267	-146.056927	-334.2745191	354.0669748	-533.4070922	80.97819049	345.5161512	-439.3686187
-370.9022602	-23.45351652	-408.7123116	-643.4267146	124.0456267	-146.056927	-334.2745191	354.0669748	-533.4070922	80.97819049	345.5161512	-439.3686187
-369.9624829	-23.99947748	-405.4172067	-641.6167018	124.3042752	-144.2772716	-333.9447562	350.6927805	-525.9037436	72.32545352	341.3348531	-437.5275459
-369.0009036	-24.56214708	-402.0504923	-639.7712235	124.5650798	-142.5051199	-333.5893237	347.2259661	-518.1825729	63.56106652	337.0167182	-435.3085488
-368.0168527	-25.14215933	-398.6101616	-637.8893084	124.8280636	-140.7412515	-333.2061997	343.6626533	-510.2341276	54.68459062	332.5537123	-432.684473
-367.0096351	-25.74017687	-395.0941406	-635.9699513	125.0932498	-138.9864796	-332.7932065	339.9987423	-502.0484575	45.69587533	327.9371675	-429.6260577
-365.9785289	-26.3568924	-391.5002854	-634.0121117	125.3606614	-137.2416529	-332.3479972	336.2298949	-493.6150856	36.59510962	323.1577218	-426.1017556
-364.9227844	-26.99303026	-387.8263802	-632.0147128	125.6303206	-135.5076564	-331.8680422	332.3515179	-484.9229782	27.38288075	318.2052507	-422.077535
-363.8416228	-27.64934812	-384.0701339	-629.9766394	125.9022497	-133.7854136	-331.3506144	328.3587435	-475.9605129	18.06024193	313.068792	-417.5166661
-362.7342348	-28.32663873	-380.2291778	-627.8967366	126.1764701	-132.0758873	-330.7927722	324.2464093	-466.7154447	8.628790006	307.7364612	-412.3794866
-361.5997792	-29.02573177	-376.3010623	-625.7738081	126.4530027	-130.3800815	-330.1913422	320.0090357	-457.1748708	-0.909245021	302.1953571	-406.6231486
-360.4373813	-29.74749586	-372.2832542	-623.6066145	126.7318676	-128.6990432	-329.5428994	315.6408017	-447.3251933	-10.55089718	296.4314566	-400.2013427
-359.2461316	-30.49284065	-368.1731331	-621.3938712	127.0130842	-127.0338638	-328.8437461	311.135518	-437.1520799	-20.2923462	290.4294963	-393.0639993
-358.0250838	-31.26271905	-363.9679887	-619.1342468	127.2966706	-125.385681	-328.0898886	306.4865986	-426.6404232	-30.12878132	284.1728394	-385.1569664
-356.7732532	-32.05812957	-359.6650171	-616.826361	127.5826439	-123.7556806	-327.2770117	301.6870286	-415.7742977	-40.05424456	277.6433273	-376.4216607
-355.4896152	-32.88011885	-355.2613173	-614.4687823	127.8710198	-122.1450984	-326.4004515	296.72933	-404.5369152	-50.06145031	270.8211107	-366.7946942
-354.1731028	-33.72978433	-350.7538876	-612.060026	128.1618123	-120.5552219	-325.4551645	291.6055239	-392.9105785	-60.14157742	263.6844614	-356.2074739
-352.8226046	-34.60827703	-346.1396219	-609.5985518	128.455034	-118.9873927	-324.4356949	286.3070889	-380.8766336	-70.28402975	256.2095585	-344.5857757
-351.4369631	-35.51680462	-341.4153057	-607.0827614	128.750695	-117.4430084	-323.336138	280.8249159	-368.4154203	-80.47616008	248.3702475	-331.8492951
-350.0149721	-36.45663453	-336.5776124	-604.510996	129.0488036	-115.9235245	-322.1501006	275.1492584	-355.5062215	-90.70295182	240.1377678	-317.9111754
-348.5553742	-37.42909741	-331.6230987	-601.8815334	129.3493653	-114.4304571	-320.8706573	269.2696781	-342.127212	-100.9466518	231.4804451	-302.6775203
-347.0568584	-38.43559069	-326.5482009	-599.1925856	129.6523827	-112.9653846	-319.4903027	263.1749847	-328.2554067	-111.1863465	222.3633421	-286.0468975
-345.5180573	-39.47758242	-321.3492298	-596.4422955	129.9578553	-111.5299504	-318.0008991	256.8531706	-313.866609	-121.3974731	212.7478636	-267.9098427
-343.9375444	-40.55661534	-316.022367	-593.6287342	130.2657789	-110.1258651	-316.3936186	250.2913385	-298.9353601	-131.5512549	202.5913094	-248.1483817
-342.3138309	-41.67431124	-310.5636594	-590.7498975	130.5761454	-108.754909	-314.6588797	243.4756219	-283.4348898	-141.6140488	191.8463675	-226.6355898
-340.6453625	-42.83237557	-304.9690152	-587.8037025	130.888942	-107.4189346	-312.7862781	236.3910974	-267.3370706	-151.5465934	180.4605408	-203.2352196
-338.9305162	-44.03260232	-299.2341985	-584.7879845	131.2041511	-106.1198692	-310.7645099	229.0216893	-250.6123762	-161.303139	168.3754994	-177.8014359
-337.1675966	-45.27687929	-293.3548246	-581.7004927	131.5217493	-104.8597173	-308.581287	221.3500625	-233.2298458	-170.8304447	155.5263503	-150.1787125
-335.3548319	-46.56719366	-287.3263546	-578.538887	131.8417072	-103.6405634	-306.223245	213.3575069	-215.1570568	-180.0666214	141.8408153	-120.2019631
-333.4903703	-47.90563793	-281.1440906	-575.3007335	132.1639882	-102.4645747	-303.6758404	205.0238082	-196.3601086	-188.9397977	127.2383118	-87.69700184
-331.5722754	-49.29441625	-274.8031701	-571.9835003	132.4885483	-101.3340034	-300.9232383	196.3271064	-176.8036208	-197.3665851	111.6289293	-52.48146248
-329.5985219	-50.73585115	-268.2985609	-568.5845532	132.8153348	-100.25119	-297.9481883	187.2437404	-156.4507498	-205.2503138	94.91229905	-14.36634231
-327.5669904	-52.23239077	-261.6250557	-565.1011514	133.1442858	-99.21856549	-294.7318876	177.7480758	-135.2632282	-212.479011	76.97636217	26.84160737
-325.4754629	-53.78661655	-254.7772665	-561.5304418	133.4753287	-98.23865419	-291.2538301	167.8123163	-113.2014346	-218.923091	57.69604643	71.33635683
-323.321617	-55.40125135	-247.7496197	-557.8694549	133.8083793	-97.31407647	-287.4916397	157.4062967	-90.22449943	-224.4327278	36.93188062	119.307565
-321.1030201	-57.07916829	-240.5363501	-554.1150989	134.1433409	-96.44755126	-283.4208872	146.4972542	-66.29045636	-228.8348832	14.52859483	170.9335542
-318.8171237	-58.82339999	-233.1314963	-550.2641546	134.4801022	-95.64189859	-279.0148877	135.0495799	-41.35645116	-231.9299721	-9.686210147	226.37167
-316.4612564	-60.63714856	-225.5288953	-546.3132693	134.8185365	-94.90004199	-274.2444772	123.0245446	-15.3790196	-233.4881602	-35.90319203	285.7452349
-314.0326177	-62.52379623	-217.7221774	-542.2589511	135.1584996	-94.22501074	-269.0777666	110.3800019	11.68554843	-233.2453102	-64.33198949	349.1260966
-311.52827	-64.4869167	-209.7047619	-538.0975627	135.4998282	-93.61994202	-263.4798711	97.07006394	39.88073982	-230.898636	-95.20122663	416.5115281
-308.9451313	-66.53028724	-201.4698523	-533.8253146	135.8423377	-93.08808277	-257.4126116	83.04475121	69.24922053	-226.1021777	-128.7573362	487.7939644
-306.2799667	-68.65790161	-193.0104325	-529.4382591	136.1858201	-92.6327913	-250.8341872	68.24961535	99.83208127	-218.4623044	-165.2615223	562.7217758
-303.5293797	-70.87398391	-184.3192636	-524.9322824	136.5300417	-92.25753862	-243.6988155	52.62533629	131.6678925	-207.5335841	-204.9838809	640.8490221
-300.6898029	-73.1830033	-175.3888803	-520.3030984	136.8747399	-91.96590933	-235.9563383	36.10729559	164.7915283	-192.8155548	-248.19328	721.4719907
-297.7574879	-75.58968975	-166.2115895	-515.5462406	137.2196208	-91.76160213	-227.5517912	18.62513046	199.2327096	-173.7512124	-295.14104	803.5504329
-294.7284951	-78.09905085	-156.7794685	-510.6570546	137.5643553	-91.64842969	-218.4249344	0.102274982	235.0142096	-149.728423	-346.0357255	885.612025
-291.5986817	-80.71638975	-147.0843652	-505.6306907	137.908576	-91.63031798	-208.5097439	-19.54450093	272.149651	-120.086009	-401.0054477	965.6400813
-288.3636906	-83.44732433	-137.1178986	-500.4620951	138.251873	-91.71130483	-197.7338622	-40.40553942	310.6408125	-84.12697359	-460.0430319	1040.94754
-285.0189367	-86.2978076	-126.8714618	-495.1460024	138.5937893	-91.89553756	-186.0180083	-62.57870759	350.4743489	-41.14225282	-522.9283608	1108.045575
-281.5595941	-89.2741495	-116.336226	-489.6769268	138.9338159	-92.18726972	-173.2753517	-86.16974438	391.6178099	9.550519811	-589.12151	1162.524003
-277.9805812	-92.38304016	-105.5031467	-484.0491539	139.2713867	-92.59085654	-159.4108513	-111.2924987	434.014826	68.54755365	-657.6206252	1198.974136
-274.2765451	-95.63157462	-94.36297255	-478.2567322	139.6058723	-93.11074914	-144.3205715	-138.0690009	477.5793107	136.2720328	-726.7810709	1211.003882
-270.4418457	-99.02727918	-82.90625636	-472.2934644	139.9365732	-93.75148708	-127.8909845	-166.6292877	522.1885081	212.852759	-794.0991755	1191.419073
-266.4705375	-102.5781395	-71.12337	-466.1528994	140.2627129	-94.5176892	-109.9982801	-197.110877	567.6746947	297.9624338	-855.9776398	1132.670367
-262.3563518	-106.2926304	-59.00452246	-459.8283236	140.5834294	-95.41404236	-90.50770956	-229.6577498	613.8153347	390.6139168	-907.5134112	1027.680945
-258.0926758	-110.1797474	-46.53978245	-453.3127536	140.8977669	-96.44528783	-69.27300169	-264.4186583	660.3214746	488.9219019	-942.3842369	871.1556896
-253.6725323	-114.2490406	-33.71910587	-446.5989279	141.2046651	-97.61620495	-46.13590498	-301.5445158	706.8241774	589.8533817	-952.9538203	661.3950508
-249.088557	-118.5106501	-20.53236896	-439.6793005	141.502949	-98.93159175	-20.92592764	-341.1845602	752.8588229	689.0137212	-930.7531943	402.4592877
-244.3329742	-122.9753433	-6.969408019	-432.5460346	141.7913165	-100.396242	6.539627255	-383.480892	797.8471723	780.5433153	-867.4963202	106.2357246
-239.3975717	-127.6545554	6.979933329	-425.190997	142.0683253	-102.0149182	36.45520285	-428.5608836	841.0772146	857.2233816	-756.7041808	-206.3928617
-234.2736736	-132.5604304	21.32574828	-417.6057544	142.3323779	-103.79232	69.02593757	-476.526835	881.6810221	910.8912383	-595.8024568	-506.3194961
-228.9521117	-137.7058654	36.07800102	-409.7815702	142.5817058	-105.7330477	104.4658046	-527.4421125	918.6111566	933.2243206	-388.2363424	-759.7950186
-223.4231947	-143.1045567	51.24644958	-401.7094047	142.814351	-107.8415591	142.9946647	-581.3128633	950.6166533	916.8562712	-144.8359301	-934.8601737
-217.6766758	-148.7710474	66.84055567	-393.3799156	143.0281466	-110.1221204	184.8338852	-638.0642667	976.2202973	856.6541888	116.4010669	-1009.265624
-211.701719	-154.7207772	82.86937962	-384.7834628	143.2206946	-112.5787491	230.2000986	-697.5101884	993.6998776	750.8683902	372.5581969	-977.2117746
-205.486862	-160.9701341	99.34145844	-375.9101158	143.389342	-115.215148	279.2965905	-759.3151124	1001.077402	601.8385009	599.736143	-852.022688
-199.0199785	-167.5365066	116.2646644	-366.749665	143.5311538	-118.0346303	332.3017246	-822.9473984	996.1219266	416.044612	777.521894	-663.2694921
-192.2882374	-174.4383377	133.6460415	-357.2916381	143.6428841	-121.0400326	389.3537536	-887.6233918	976.373697	203.496105	892.5348759	-449.2660114
-185.2780604	-181.6951789	151.4916171	-347.5253215	143.7209431	-124.2336164	450.5313426	-952.2428457	939.1995814	-23.3461437	940.0201911	-247.8079046
-177.9750773	-189.3277433	169.8061845	-337.4397887	143.761362	-127.6169549	515.8292011	-1015.317724	881.8920362	-250.8156891	923.3314422	-88.3703355
-170.3640795	-197.357959	188.5930531	-327.0239366	143.7597535	-131.1908046	585.1284148	-1074.898969	801.8254763	-465.1866647	851.9214922	12.2241661
-162.4289708	-205.8090183	207.8537623	-316.2665303	143.7112688	-134.9549589	658.1614777	-1128.509441	696.6839747	-653.5729774	738.7709341	50.39663991
-154.1527168	-214.7054247	227.5877529	-305.1562595	143.6105506	-138.9080823	734.472713	-1173.096037	564.7711906	-804.5690148	598.034295	33.65245467
-145.5172928	-224.0730336	247.7919916	-293.6818064	143.4516814	-143.0475227	813.3758292	-1205.019691	405.4054174	-908.7136004	443.314349	-22.93418401
-136.5036298	-233.9390854	268.4605422	-281.8319296	143.2281269	-147.3690983	893.9118177	-1220.107683	219.3875348	-958.8901894	286.6282455	-100.4448641
-127.0915593	-244.3322281	289.5840769	-269.5955635	142.9326748	-151.8668589	974.812224	-1213.796704	9.505943241	-950.7540034	137.9231154	-179.3912568
-117.259758	-255.2825265	311.1493197	-256.9619385	142.557368	-156.5328157	1054.474825	-1181.394519	-218.9893179	-883.2195749	4.934951185	-242.3029716
-106.985692	-266.8214533	333.1384148	-243.9207239	142.0934323	-161.3566389	1130.960501	-1118.479287	-458.0468465	-758.9678771	-106.7878829	-275.6321277
-96.24556188	-278.9818574	355.5282104	-230.462197	141.5311985	-166.3253193	1202.020936	-1021.434958	-696.7419469	-584.8568036	-193.8087262	-271.0447833
-85.01424989	-291.797904	378.2894478	-216.5774427	140.8600189	-171.4227902	1265.165856	-888.0872766	-921.6139432	-372.0600977	-254.7162526	-226.1318653
-73.26526972	-305.3049784	401.3858478	-202.258588	140.0681781	-176.6295069	1317.774966	-718.3611705	-1117.52189	-135.7400878	-290.0142615	-144.5057098
-60.97072116	-319.5395457	424.773081	-187.4990764	139.1427985	-181.9219816	1357.253209	-514.8372467	-1269.04179	105.898543	-301.9429909	-35.21484865
-48.10125128	-334.5389558	448.3976131	-172.2939881	138.0697417	-187.2722695	1381.218918	-283.060235	-1362.292156	333.2113443	-294.1844415	88.55208018
-34.6260245	-350.3411811	472.1954137	-156.6404114	136.8335053	-192.6474059	1387.704686	-31.4647198	-1386.918345	527.235323	-271.4289062	211.3864109
-20.51270464	-366.984473	496.0905173	-140.537873	135.417118	-198.0087911	1375.343217	229.1554025	-1337.84497	672.0040336	-238.8240257	317.9556393
-5.727452222	-384.50692	519.9934277	-123.9888329	133.8020341	-203.3115261	1343.508135	486.6048804	-1216.381592	756.6050014	-201.3750793	395.2869049
9.765058464	-402.9458866	543.7993582	-106.9992538	131.9680301	-208.5036976	1292.384789	728.5290914	-1030.375314	776.5276424	-163.3959879	434.5995988
26.00159754	-422.3373107	567.3863012	-89.57925002	129.8931077	-213.5256201	1222.957988	943.7119779	-793.3265502	733.9978603	-128.1097037	432.3319531
43.02030686	-442.7148314	590.6129283	-71.74382654	127.5534066	-218.3090402	1136.919395	1123.182033	-522.6472527	637.2486826	-97.46247075	390.2047871
60.86058917	-464.1087171	613.3163245	-53.51371363	124.9231347	-222.776317	1036.512272	1260.932573	-237.4472943	498.9419421	-72.16203186	314.4080673
79.56295058	-486.5445578	635.3095704	-34.91630523	121.974522	-226.8395949	924.3410961	1354.168507	43.68733747	334.1376	-51.89666265	214.1930952
99.16878629	-510.0416825	656.3791985	-15.98670569	118.6778102	-230.3999938	803.1760876	1403.108394	304.5243039	158.2515915	-35.65857759	100.2421746
119.720098	-534.6112582	676.2825602	3.231111961	115.0012869	-233.3468509	675.778319	1410.458464	532.3827353	-14.64077786	-22.08934597	-16.84167368
141.2591294	-560.2540217	694.7451663	22.68303669	110.9113839	-235.5570572	544.7624201	1380.714091	718.6448662	-172.9555407	-9.781895547	-127.6934331
163.8279044	-586.9575966	711.4580798	42.30344475	106.3728534	-236.8945473	412.5040777	1319.435707	858.6764041	-308.1674555	2.498095509	-224.8986356
187.4676509	-614.6933417	726.0754794	62.01373207	101.3490487	-237.2100158	281.0911621	1232.607352	951.3325658	-414.8778498	15.6808297	-303.2807838
212.2180902	-643.4126828	738.2125425	81.72077542	95.8023317	-236.3409528	152.3117346	1126.137347	998.2428449	-490.5283069	30.34046777	-359.8555426
238.1165718	-673.042883	747.4438468	101.3153563	89.69464041	-234.1121104	27.66955764	1005.517536	1003.038266	-534.9144971	46.70198779	-393.5686855
265.1970292	-703.4822188	753.3025434	120.6705968	82.98825025	-230.3365393	-91.582555	875.6278263	970.6350245	-549.6296675	64.68434069	-404.9266438
293.4887351	-734.594546	755.2806126	139.640476	75.64676786	-224.8173561	-204.4000288	740.6571365	906.6375737	-537.5284972	83.96071569	-395.6030926
323.0148301	-766.203268	752.8305895	158.0585189	67.63639962	-217.3504278	-309.9011124	604.107517	816.8833941	-502.2634813	104.0221465	-368.0753418
353.7906031	-798.0847617	745.3692143	175.7367773	58.92753809	-207.7281857	-407.3235116	468.8507621	707.1243608	-447.9152158	124.2361466	-325.3182578
385.8215048	-829.9613673	732.2835409	192.465253	49.49670822	-195.7447937	-495.9862017	337.2127885	582.8246747	-378.7170832	143.8964927	-270.5642617
419.1008785	-861.4941291	712.9401007	208.0119499	39.32891031	-181.2029065	-575.258318	211.0677172	449.0495715	-298.862898	162.2633609	-207.1258275
453.6074065	-892.2755652	686.6977712	222.1237732	28.4203852	-163.9222412	-644.5361924	91.9295961	310.419077	-212.3808238	178.5948765	-138.270517
489.3022768	-921.8228656	652.9250115	234.5285317	16.78180861	-143.75015	-703.2290977	-18.96557559	171.1041775	-123.0559497	192.1720487	-67.13622318
526.1261011	-949.5720575	611.0220937	244.9383202	4.44189311	-120.5743137	-750.7539934	-120.5914832	34.84702574	-34.38541971	202.3193306	3.325599259
563.9956325	-974.8738362	560.4488434	253.0545741	-8.548664598	-94.33755555	-786.5394273	-212.0785227	-95.00890809	50.44738328	208.4229127	70.38949946
602.8003656	-996.9919278	500.7581843	258.5750773	-22.11300762	-65.05460388	-810.0386535	-292.6765827	-215.4890271	128.5901746	209.9484996	131.5871604
642.3991395	-1015.105014	431.6354303	261.2031604	-36.14389887	-32.83039193	-820.7518973	-361.7331575	-323.9652709	197.5383576	206.4598316	184.7366701
682.6169052	-1028.313375	352.9427536	260.6592362	-50.4997241	2.120827088	-818.2574641	-418.6859068	-418.1458134	255.1559788	197.6386484	227.9743372
723.2418668	-1035.651492	264.7675666	256.6946779	-65.00107545	39.4566452	-802.2509993	-463.0684518	-496.0792315	299.7037613	183.3061711	259.791349
764.0232563	-1036.107787	167.472697	249.1078313	-79.42836598	78.68946078	-772.5916288	-494.5278653	-556.1737071	329.8746949	163.4455179	279.07552
804.6700421	-1028.652508	61.74523666	237.7616786	-93.52100656	119.1731789	-729.3529314	-512.851888	-597.2300743	344.8355337	138.2237786	285.1563853
844.850906	-1012.274381	-51.3601071	222.6023323	-106.9787297	160.0959689	-672.8757512	-518.0033362	-618.4857743	344.2705246	108.0117967	277.8499683
884.1958356	-986.0259764	-170.3882968	203.6771668	-119.4656472	200.4816345	-603.8188168	-510.1584787	-619.665041	328.4218317	73.39909667	257.4978054
922.2996597	-949.0769012	-293.4677346	181.1510284	-130.6175566	239.2021505	-523.2021432	-489.7454104	-601.0289709	298.1195794	35.20095283	224.9934069
958.7277998	-900.7727664	-418.3165638	155.3186659	-140.0528434	275.0035719	-432.4374213	-457.4777642	-563.4177204	254.793463	-5.545573315	181.7885233
993.0244024	-840.6966538	-542.2770142	126.611367	-147.3870489	306.5467396	-333.3393056	-414.3786434	-508.2761793	200.4577495	-47.59956094	129.8716608
1024.722868	-768.7285387	-662.381816	95.59585765	-152.2507893	332.4629433	-228.1119073	-361.7896309	-437.6544069	137.6625077	-89.55031457	71.71251333
1053.358588	-685.0971083	-775.4541798	62.96388475	-154.310247	351.4230099	-119.3061079	-301.3603049	-354.1751723	69.40626552	-129.8684954	10.1685215
1078.483467	-590.4178619	-878.2393582	29.51159786	-153.2889608	362.2162952	-9.745594206	-235.0150141	-260.9633067	-0.991005174	-166.9733767	-51.64640761
1099.681581	-485.7115493	-967.5616739	-3.891154539	-148.9891965	363.8340509	97.57730865	-164.8957261	-161.5352321	-70.05088003	-199.3131419	-110.5261845
1116.585089	-372.398057	-1040.496687	-36.3402856	-141.3108785	355.5499561	199.6311779	-93.28242991	-59.65168859	-134.3264456	-225.4529371	-163.3598293
1128.889369	-252.2628336	-1094.544607	-66.94310293	-130.2659856	336.9896484	293.4917808	-22.49551448	40.85824164	-190.6052471	-244.1635114	-207.32711
1136.366283	-127.3956977	-1127.788897	-94.86644503	-115.9865422	308.1811818	376.4933052	45.21268762	136.2890393	-236.1075509	-254.5021592	-240.0846608
1138.874538	-0.105035601	-1139.023961	-119.3829674	-98.72485868	269.5796615	446.3708481	107.7679433	223.2504241	-268.6607619	-255.8776299	-259.9238064
1136.366283	127.1865052	-1127.838036	-139.9111122	-78.84546347	222.0617951	501.3804003	163.3755904	298.8413261	-286.832108	-248.0918732	-265.8831899
1128.889369	252.0562605	-1094.64195	-156.0448355	-56.80910258	166.8894385	540.3844958	210.6037985	360.7898517	-290.0057728	-231.3538441	-257.803891
1116.585089	372.1957943	-1040.640409	-167.5702988	-33.15010557	105.6448648	562.895416	248.4409192	407.5465487	-278.3969789	-206.2637626	-236.3213742
1099.681581	485.5152084	-967.7491402	-174.4682797	-8.449179052	40.14382582	569.0727635	276.3222826	438.32375	-253.003033	-173.7696815	-202.7961978
1078.483467	590.2289471	-878.4672468	-176.902748	16.69584917	-27.66508597	559.6774975	294.1254423	453.0801524	-215.4987207	-135.1013557	-159.1926041
1053.358588	684.9169953	-775.7186201	-175.1975921	41.69871336	-95.80510973	535.9892565	302.1364644	452.4559595	-168.0894173	-91.6887128	-107.9196604
1024.722868	768.5584575	-662.6785433	-169.8046267	66.01045831	-162.3706082	499.6972322	300.9928031	437.6688694	-113.3389423	-45.07335289	-51.65270383
993.0244024	840.5376773	-542.6015262	-161.2666151	89.14043445	-225.6130471	452.7765847	291.6102059	410.3842385	-53.99015323	3.178600379	6.846821001
958.7277998	900.6258048	-418.6642699	-150.1790714	110.6714296	-284.0080711	397.36234	275.1017656	372.57367	7.205270732	51.5551643	64.89717083
922.2996597	948.9427013	-293.8340905	-137.1541597	130.2685697	-336.3007958	335.631166	252.6967881	326.3752452	67.63484252	98.663456	120.0356768
884.1958356	985.9051252	-170.7689192	-122.7892195	147.6822808	-381.5290499	269.6988867	225.6658287	273.9661428	124.9425374	143.2779575	170.1243416
844.850906	1012.167313	-51.75086503	-107.6415173	162.7461075	-419.0264604	201.5386126	195.2564436	217.4551277	177.1114239	184.3712593	213.4190489
804.6700421	1028.559516	61.3481534	-92.20990634	175.3704889	-448.4087705	132.9214696	162.6422591	158.7989719	222.511879	221.1282598	248.6038147
764.0232563	1036.029035	167.072733	-76.92329275	185.5337133	-469.5475724	65.3794567	128.8861856	99.74379109	259.9187588	252.9460791	274.7944724
723.2418668	1035.587027	264.3677759	-62.1352315	193.2712328	-482.5357869	0.188165103	94.91717649	41.789869	288.5029111	279.4226817	291.517943
682.6169052	1028.263142	352.545793	-48.12361891	198.6643719	-487.6488966	-61.6340105	61.51894115	-13.82309819	307.8033369	300.3374271	298.6738952
642.3991395	1015.068869	431.243566	-35.09429427	201.8292559	-485.3052967	-119.3139999	29.32846559	-66.11427725	317.6863401	315.6266224	296.4853842
602.8003656	996.9696561	500.3733096	-23.18736832	202.9065524	-476.0283405	-172.3033275	-1.158002999	-114.3476814	318.2974052	325.3567356	285.4442472
563.9956325	974.8651587	560.0725046	-12.48521107	202.0524074	-460.4118606	-220.2519529	-29.57376673	-158.0098305	310.0105726	329.6973992	266.2559103
526.1261011	949.5766466	610.6555199	-3.021207809	199.4307662	-439.0902206	-262.9795456	-55.66728368	-196.7825487	293.378966	328.8957568	239.7870381
489.3022768	921.8403549	652.5691474	5.21140818	195.2071282	-412.7133584	-300.446421	-79.28622023	-230.5137075	269.0890332	323.253182	207.0183058
453.6074065	892.3055593	686.3533112	12.25114246	189.5436759	-381.9268263	-332.7257449	-100.3612207	-259.188042	237.920087	313.1049401	169.0035729
419.1008785	861.5362116	712.6075212	18.16056938	182.5956525	-347.3565223	-359.9780615	-118.8903075	-282.8995354	200.7099437	298.8030101	126.8359496
385.8215048	830.0151084	731.9631321	23.01958604	174.5088258	-309.5976139	-382.4287465	-134.9245131	-301.8263214	158.3268504	280.7020214	81.62065463
