0	16438940	17361440
1	16434927	17358490
2	16435917	17308655
3	16436050	17355449
4	16444425	17332106
5	16439538	17331709
6	16442290	17296501
7	16437730	17339243
8	16433736	17347698
9	16432586	17310789
10	16432738	17330367
11	16432073	17302932
12	16429058	17334453
13	16425426	17283804
14	16424251	17303263
15	16421057	17296200
16	16422630	17302498
17	16420090	17304934
18	16421215	17313228
19	16420216	17280337
20	16418633	17301454
21	16418741	17314780
22	16414763	17265052
23	16419626	17289413
24	16423192	17269708
25	16418902	17322918
26	16421622	17314171
27	16415092	17285350
28	16419631	17295087
29	16420373	17297250
30	16423743	17278075
31	16422572	17326157
32	16415794	17272661
33	16414313	17242429
34	16409101	17283192
35	16411653	17243316
36	16407976	17279120
37	16410176	17242008
38	16402532	17283359
39	16395987	17267328
40	16393676	17264181
41	16397072	17242979
42	16384641	17264792
43	16383338	17275300
44	16381867	17248328
45	16382376	17235487
46	16377946	17254275
47	16370466	17212081
48	16369743	17230779
49	16373858	17233957
50	16363889	17202593
51	16369764	17183407
52	16369708	17197725
53	16374628	17170957
54	16369167	17200163
55	16372118	17233445
56	16373201	17175080
57	16370366	17183503
58	16364776	17146190
59	16369372	17170877
60	16368792	17200196
61	16367984	17149841
62	16359727	17160822
63	16363292	17129393
64	16357519	17159772
65	16350864	17149349
66	16348997	17179548
67	16349543	17131124
68	16339040	17164023
69	16333447	17127138
70	16333656	17139199
71	16333416	17126761
72	16328284	17113403
73	16320218	17129995
74	16321923	17084192
75	16317093	17100787
76	16321972	17070471
77	16321852	17082696
78	16321477	17091000
79	16311498	17074493
80	16319190	17031500
81	16322121	17026708
82	16314748	17017776
83	16321911	17013451
84	16317357	17019814
85	16317981	16996681
86	16314607	17003122
87	16308223	16978556
88	16306555	16923720
89	16303685	16932514
90	16299611	16917464
91	16297898	16925188
92	16288917	16903381
93	16291373	16886384
94	16280874	16841462
95	16277693	16895352
96	16277877	16838436
97	16269677	16850000
98	16270545	16814163
99	16268472	16788933
100	16271554	16713847
101	16273614	16740516
102	16264609	16686037
103	16270532	16631280
104	16271611	16595017
105	16268657	16573627
106	16273988	16551131
107	16273594	16540094
108	16274291	16518140
109	16272463	16495959
110	16260808	16446352
111	16263656	16410868
112	16259120	16349312
113	16257933	16334906
114	16253461	16278469
115	16246252	16212527
116	16239831	16141439
117	16232375	16113963
118	16235283	16029595
119	16233225	15951967
120	16231221	15949360
121	16228289	15865390
122	16219472	15763122
123	16224146	15687266
124	16226245	15592463
125	16225221	15536975
126	16230230	15447720
127	16229304	15347248
128	16225111	15294292
129	16222760	15223234
130	16223140	15148804
131	16222651	15029205
132	16221069	15015167
133	16220819	14926402
134	16215604	14817042
135	16204544	14806219
136	16198160	14748617
137	16197520	14696228
138	16186872	14669206
139	16191378	14664905
140	16178448	14627071
141	16176445	14654044
142	16171043	14682988
143	16171634	14724723
144	16176279	14754958
145	16172474	14822705
146	16174798	14900480
147	16176185	14949945
148	16182042	15014762
149	16176832	15110458
150	16170701	15229850
151	16179321	15311147
152	16174081	15416116
153	16171810	15497885
154	16163435	15618258
155	16158884	15638583
156	16152244	15774319
157	16146124	15831985
158	16141948	15917027
159	16131820	15976723
160	16127285	16033426
161	16127919	16080021
162	16123532	16179947
163	16115201	16196843
164	16123218	16305831
165	16116575	16297675
166	16116126	16363271
167	16120676	16368769
168	16119934	16407263
169	16121124	16477084
170	16120826	16503525
171	16121960	16536695
172	16119523	16575145
173	16108668	16600730
174	16109011	16619142
175	16104705	16657253
176	16097500	16690983
177	16094239	16727011
178	16087030	16714065
179	16078914	16748159
180	16079685	16748800
181	16066262	16738937
182	16059823	16755893
183	16065830	16777690
184	16064430	16825674
185	16064094	16857440
186	16066940	16848518
187	16068283	16844926
188	16061381	16871480
189	16066648	16890040
190	16065705	16893274
191	16062079	16923601
192	16055268	16925388
193	16055195	16943872
194	16052599	16893186
195	16047558	16947935
196	16038698	16943040
197	16031198	16945397
198	16029042	16922948
199	16025179	16964415
200	16023489	16948989
201	16010961	16917847
202	16009620	16936051
203	16010856	16937106
204	16010233	16956915
205	16003528	16924983
206	16012642	16962314
207	16011869	16937336
208	16011113	16936136
209	16011334	16976075
210	16012846	16962048
211	16005609	16997163
212	16012370	16988509
213	16000574	16975434
214	15996290	17017106
215	15990675	17021162
216	15981903	16988040
217	15977422	17021266
218	15967275	17002103
219	15967012	16977938
220	15964433	16985991
221	15958320	17017303
222	15961114	16983649
223	15962135	17007495
224	15963977	16978053
225	15963689	16983075
226	15967554	16955428
227	15967862	16980176
228	15968755	16958806
229	15960899	17004562
230	15964615	16996108
231	15957281	17005597
232	15949223	17022071
233	15949315	17023804
234	15942836	17037948
235	15936060	17023482
236	15924623	17017890
237	15927304	17022702
238	15920456	16991214
239	15915856	16999224
240	15917537	17002562
241	15928457	17018585
242	15923771	17014635
243	15924201	16978115
244	15928516	16975489
245	15925370	16977086
246	15926769	16965728
247	15925381	16974804
248	15925472	17026524
249	15919289	17028955
250	15914274	16995622
251	15910094	16997596
252	15905986	16996175
253	15904868	17009831
254	15907700	16989421
255	15906423	17030931
256	15908498	17011089
257	15906292	17010508
258	15912211	16953343
259	15907824	16997526
260	15911510	17032069
261	15918848	17010928
262	15918658	17002122
263	15919329	16990700
264	15920335	16986918
265	15919312	17048233
266	15932386	17009100
267	15929852	17039368
268	15932802	17000996
269	15929381	16975735
270	15934025	16986684
271	15924724	17001310
272	15927360	17007282
273	15926120	17019753
274	15926199	17005256
275	15927891	17006043
276	15924316	16998326
277	15927804	17028461
278	15925358	17008071
279	15922311	16996790
280	15930512	16993630
281	15926529	17010934
282	15931910	17036513
283	15938029	17042198
284	15941567	17040732
285	15948902	16992554
286	15950326	17007121
287	15957688	17003556
288	15958115	17053900
289	15962354	17032437
290	15969410	17010603
291	15969290	17010642
292	15971165	16988960
293	15970957	17019536
294	15971862	17021997
295	15966902	17003895
296	15971259	16993895
297	15971573	16980643
298	15972020	16987796
299	15964365	16941574
300	15970247	17000236
301	15972823	17021072
302	15974336	17010521
303	15969219	17006949
304	15970297	17018433
305	15975423	16974611
306	15982619	16995912
307	15980878	17000412
308	15990014	16972394
309	15997065	16970627
310	15999654	17002289
311	16001438	17011658
312	16016595	16975273
313	16013734	16974116
314	16021582	16969264
315	16019325	16962565
316	16019514	16970456
317	16012340	16983015
318	16014228	16990756
319	16008909	16948336
320	16011952	16961280
321	16017707	16933570
322	16011834	16958666
323	16019150	16956903
324	16018236	16976805
325	16021826	16967825
326	16024045	16982480
327	16027331	16962477
328	16035095	16946244
329	16042394	16944531
330	16045766	16952084
331	16043997	16969347
332	16056109	16957480
333	16060078	16928650
334	16061267	16924963
335	16061874	16916140
336	16070075	16925352
337	16066824	16907694
338	16068202	16912708
339	16069324	16878460
340	16071219	16864314
341	16070087	16847073
342	16067909	16858874
343	16069578	16801248
344	16069170	16829130
345	16071323	16805279
346	16071672	16840055
347	16073198	16799645
348	16084705	16790921
349	16088638	16787311
350	16093355	16741882
351	16095675	16718001
352	16100958	16698716
353	16106808	16691683
354	16111156	16679357
355	16119027	16633110
356	16122487	16571258
357	16127810	16570889
358	16126203	16526769
359	16127767	16525109
360	16127608	16500972
361	16128580	16476389
362	16120637	16410519
363	16129253	16354472
364	16130577	16375111
365	16124546	16249764
366	16126647	16226022
367	16123720	16209214
368	16133306	16121317
369	16136530	16120941
370	16139377	16005829
371	16143620	15948601
372	16149282	15908778
373	16157348	15800458
374	16165494	15725986
375	16174107	15663668
376	16178137	15572710
377	16179797	15517498
378	16173612	15367157
379	16186188	15301891
380	16180694	15202767
381	16178114	15135020
382	16178457	15036233
383	16183034	14947158
384	16182227	14908751
385	16180133	14810995
386	16182219	14749247
387	16180987	14724192
388	16183388	14686568
389	16180017	14676704
390	16189668	14672756
391	16193555	14699201
392	16201336	14669174
393	16209630	14717444
394	16213572	14765412
395	16217074	14816438
396	16225323	14858614
397	16222885	14932708
398	16225929	14973816
399	16235107	15088005
400	16236939	15151583
401	16235895	15244996
402	16239702	15315010
403	16235145	15353275
404	16238222	15455620
405	16237082	15533857
406	16235966	15644694
407	16230273	15687124
408	16239209	15784867
409	16236762	15845301
410	16234051	15923903
411	16239808	16029189
412	16245192	16072514
413	16249588	16119320
414	16249339	16156630
415	16255763	16244706
416	16262982	16273029
417	16268149	16378655
418	16273063	16398105
419	16277963	16426452
420	16277308	16463965
421	16274432	16513152
422	16281966	16521705
423	16282136	16547980
424	16279070	16614273
425	16271403	16629335
426	16277265	16676868
427	16276910	16711412
428	16278070	16731110
429	16277157	16784492
430	16276204	16788016
431	16280244	16791315
432	16281199	16822127
433	16285513	16841532
434	16290856	16886706
435	16292465	16873062
436	16301407	16931817
437	16305376	16929532
438	16311020	16949482
439	16315498	16921604
440	16315910	16915217
441	16319312	16967438
442	16323971	16986471
443	16326190	17007599
444	16328275	17029842
445	16321667	17012039
446	16322803	17056709
447	16325087	17084486
448	16329837	17058180
449	16323659	17084935
450	16327521	17104693
451	16328851	17099464
452	16328550	17122138
453	16330246	17121607
454	16333593	17135548
455	16337103	17106142
456	16338875	17156871
457	16350005	17159020
458	16351598	17130932
459	16359199	17141127
460	16367141	17180213
461	16365511	17230801
462	16365467	17175501
463	16373165	17198998
464	16374804	17207610
465	16373844	17158976
466	16375523	17194406
467	16378306	17186662
468	16371215	17166277
469	16374662	17201247
470	16371198	17197859
471	16374176	17206408
472	16380541	17240682
473	16373276	17224873
474	16379493	17248268
475	16378545	17270742
476	16380777	17229965
477	16386957	17237640
478	16388698	17252977
479	16391393	17258962
480	16398537	17263986
481	16404373	17282917
482	16413561	17294730
483	16413637	17299781
484	16416009	17310568
485	16422156	17275554
486	16417339	17289954
487	16423867	17270948
488	16425022	17269772
489	16415399	17281229
490	16423676	17308620
491	16419459	17284654
492	16425288	17254729
493	16420487	17289219
494	16425351	17293498
495	16421561	17314891
496	16426377	17300114
497	16420274	17310483
498	16431338	17305790
499	16430943	17323627
