12430691,15333340,16438940,14502073,0,0,0,0
12428660,15338397,16434927,14497991,0,0,0,0
12425955,15335514,16435917,14499112,0,0,0,0
12425973,15337840,16436050,14499265,0,0,0,0
12424821,15334403,16444425,14501550,0,0,0,0
12423175,15334969,16439538,14504285,0,0,0,0
12422098,15331481,16442290,14494725,0,0,0,0
12424600,15335591,16437730,14497748,0,0,0,0
12423575,15333776,16433736,14493642,0,0,0,0
12421546,15332384,16432586,14495921,0,0,0,0
12416032,15331723,16432738,14494751,0,0,0,0
12412338,15326615,16432073,14491785,0,0,0,0
12414864,15329473,16429058,14490277,0,0,0,0
12413244,15333094,16425426,14484388,0,0,0,0
12408880,15329082,16424251,14488469,0,0,0,0
12412311,15329388,16421057,14485638,0,0,0,0
12411149,15329255,16422630,14483780,0,0,0,0
12410618,15322903,16420090,14483551,0,0,0,0
12403416,15319936,16421215,14482824,0,0,0,0
12402563,15322045,16420216,14482993,0,0,0,0
12407507,15317805,16418633,14477071,0,0,0,0
12407978,15321061,16418741,14478125,0,0,0,0
12407573,15317333,16414763,14481570,0,0,0,0
12401254,15316426,16419626,14480034,0,0,0,0
12397332,15314468,16423192,14474411,0,0,0,0
12398866,15314290,16418902,14474555,0,0,0,0
12395851,15314852,16421622,14470311,0,0,0,0
12397222,15309560,16415092,14476298,0,0,0,0
12395236,15311100,16419631,14470143,0,0,0,0
12392019,15315678,16420373,14471579,0,0,0,0
12394788,15315269,16423743,14466505,0,0,0,0
12395324,15303422,16422572,14466993,0,0,0,0
12400685,15307178,16415794,14460592,0,0,0,0
12394944,15307123,16414313,14462436,0,0,0,0
12390608,15309965,16409101,14459733,0,0,0,0
12393204,15302717,16411653,14462779,0,0,0,0
12391137,15304271,16407976,14459341,0,0,0,0
12384652,15301976,16410176,14460452,0,0,0,0
12385113,15305229,16402532,14454669,0,0,0,0
12386108,15297197,16395987,14460325,0,0,0,0
12383486,15297989,16393676,14447853,0,0,0,0
12383427,15306804,16397072,14449351,0,0,0,0
12378370,15290913,16384641,14450414,0,0,0,0
12376775,15296625,16383338,14454015,0,0,0,0
12372590,15293129,16381867,14445670,0,0,0,0
12372874,15292019,16382376,14437340,0,0,0,0
12371165,15295913,16377946,14444737,0,0,0,0
12374418,15295069,16370466,14446301,0,0,0,0
12370590,15291972,16369743,14440826,0,0,0,0
12368166,15295065,16373858,14438549,0,0,0,0
12366568,15285839,16363889,14435435,0,0,0,0
12366884,15284975,16369764,14435780,0,0,0,0
12363148,15283991,16369708,14434012,0,0,0,0
12364471,15287279,16374628,14435393,0,0,0,0
12361702,15283024,16369167,14438665,0,0,0,0
12354501,15282965,16372118,14436954,0,0,0,0
12363645,15280456,16373201,14435325,0,0,0,0
12358972,15272007,16370366,14430005,0,0,0,0
12365236,15280763,16364776,14429101,0,0,0,0
12354013,15279164,16369372,14427333,0,0,0,0
12351695,15275950,16368792,14429404,0,0,0,0
12348826,15274223,16367984,14428656,0,0,0,0
12351893,15272491,16359727,14424228,0,0,0,0
12355460,15273472,16363292,14430666,0,0,0,0
12348480,15264159,16357519,14422405,0,0,0,0
12343705,15267273,16350864,14425617,0,0,0,0
12346431,15275401,16348997,14422329,0,0,0,0
12351797,15266402,16349543,14420076,0,0,0,0
12344367,15263630,16339040,14419523,0,0,0,0
12337480,15260694,16333447,14411981,0,0,0,0
12340656,15266052,16333656,14418356,0,0,0,0
12339659,15260147,16333416,14415336,0,0,0,0
12340744,15258028,16328284,14417119,0,0,0,0
12338890,15254814,16320218,14415533,0,0,0,0
12334248,15257497,16321923,14413989,0,0,0,0
12338253,15256627,16317093,14411943,0,0,0,0
12328985,15254024,16321972,14408847,0,0,0,0
12335556,15252354,16321852,14411053,0,0,0,0
12326562,15253333,16321477,14410376,0,0,0,0
12334095,15251913,16311498,14416194,0,0,0,0
12322603,15248251,16319190,14405882,0,0,0,0
12326789,15249607,16322121,14409135,0,0,0,0
12316456,15248139,16314748,14406461,0,0,0,0
12318786,15241965,16321911,14399195,0,0,0,0
12317632,15248819,16317357,14402110,0,0,0,0
12317290,15238687,16317981,14399515,0,0,0,0
12314272,15241505,16314607,14403062,0,0,0,0
12317530,15238132,16308223,14402705,0,0,0,0
12313313,15243033,16306555,14400293,0,0,0,0
12313806,15238817,16303685,14400446,0,0,0,0
12311553,15241966,16299611,14395968,0,0,0,0
12308535,15231495,16297898,14395837,0,0,0,0
12306382,15236346,16288917,14396539,0,0,0,0
12303727,15234946,16291373,14394588,0,0,0,0
12303046,15236678,16280874,14391618,0,0,0,0
12307184,15231702,16277693,14395303,0,0,0,0
12299080,15230405,16277877,14397497,0,0,0,0
12305240,15231452,16269677,14388419,0,0,0,0
12297818,15229935,16270545,14383309,0,0,0,0
12297704,15227935,16268472,14382625,0,0,0,0
12293878,15225219,16271554,14382372,0,0,0,0
12289403,15226991,16273614,14385592,0,0,0,0
12293659,15221312,16264609,14382373,0,0,0,0
12292085,15222444,16270532,14381963,0,0,0,0
12288339,15218639,16271611,14380236,0,0,0,0
12275504,15217378,16268657,14380243,0,0,0,0
12282454,15220065,16273988,14375055,0,0,0,0
12283544,15211490,16273594,14379896,0,0,0,0
12283438,15210051,16274291,14375254,0,0,0,0
12280380,15218614,16272463,14368669,0,0,0,0
12279277,15214462,16260808,14372536,0,0,0,0
12277288,15210404,16263656,14368022,0,0,0,0
12273117,15204804,16259120,14370083,0,0,0,0
12278007,15204060,16257933,14366414,0,0,0,0
12267963,15204607,16253461,14370311,0,0,0,0
12273352,15201018,16246252,14362837,0,0,0,0
12269148,15198916,16239831,14362037,0,0,0,0
12261091,15196098,16232375,14358434,0,0,0,0
12259035,15200189,16235283,14363385,0,0,0,0
12263106,15200672,16233225,14356390,0,0,0,0
12259499,15195713,16231221,14360811,0,0,0,0
12260401,15196018,16228289,14357164,0,0,0,0
12258497,15187383,16219472,14351441,0,0,0,0
12251999,15192042,16224146,14347480,0,0,0,0
12252670,15192284,16226245,14352471,0,0,0,0
12248129,15190752,16225221,14343888,0,0,0,0
12252582,15189175,16230230,14347417,0,0,0,0
12253134,15187083,16229304,14346359,0,0,0,0
12245991,15188038,16225111,14343769,0,0,0,0
12245267,15187425,16222760,14346770,0,0,0,0
12244475,15187363,16223140,14340016,0,0,0,0
12243329,15184867,16222651,14337917,0,0,0,0
12243071,15178943,16221069,14339778,0,0,0,0
12242505,15183548,16220819,14338587,0,0,0,0
12237153,15176810,16215604,14338743,0,0,0,0
12237082,15180682,16204544,14342858,0,0,0,0
12236180,15178456,16198160,14339715,0,0,0,0
12238668,15179446,16197520,14334011,0,0,0,0
12235536,15180297,16186872,14335149,0,0,0,0
12233150,15176079,16191378,14335304,0,0,0,0
12230697,15172898,16178448,14337038,0,0,0,0
12233290,15169039,16176445,14333852,0,0,0,0
12232858,15172059,16171043,14326943,0,0,0,0
12226598,15171112,16171634,14329553,0,0,0,0
12226013,15166315,16176279,14331650,0,0,0,0
12223784,15170238,16172474,14328555,0,0,0,0
12219594,15160453,16174798,14326886,0,0,0,0
12227448,15161898,16176185,14328396,0,0,0,0
12228029,15158961,16182042,14325785,0,0,0,0
12220153,15163194,16176832,14320833,0,0,0,0
12218273,15161674,16170701,14323115,0,0,0,0
12221401,15158810,16179321,14326315,0,0,0,0
12224209,15152233,16174081,14323114,0,0,0,0
12222164,15157101,16171810,14321532,0,0,0,0
12215479,15151428,16163435,14322933,0,0,0,0
12215453,15154405,16158884,14318155,0,0,0,0
12217457,15146688,16152244,14319298,0,0,0,0
12215919,15144770,16146124,14321191,0,0,0,0
12214840,15142612,16141948,14320103,0,0,0,0
12215444,15142612,16131820,14321096,0,0,0,0
12209214,15141287,16127285,14312663,0,0,0,0
12208447,15137457,16127919,14320170,0,0,0,0
12207671,15141054,16123532,14323874,0,0,0,0
12211437,15138601,16115201,14316778,0,0,0,0
12203907,15134851,16123218,14312800,0,0,0,0
12202527,15133226,16116575,14309395,0,0,0,0
12204182,15132858,16116126,14314576,0,0,0,0
12203968,15128290,16120676,14318250,0,0,0,0
12200753,15129099,16119934,14311078,0,0,0,0
12203954,15131760,16121124,14311187,0,0,0,0
12198328,15121332,16120826,14308015,0,0,0,0
12198909,15123146,16121960,14313109,0,0,0,0
12205335,15120360,16119523,14302466,0,0,0,0
12199817,15122846,16108668,14302914,0,0,0,0
12195150,15123901,16109011,14304808,0,0,0,0
12197477,15124057,16104705,14303859,0,0,0,0
12198155,15121811,16097500,14304566,0,0,0,0
12196253,15119221,16094239,14303104,0,0,0,0
12195841,15121019,16087030,14298475,0,0,0,0
12194231,15117680,16078914,14298725,0,0,0,0
12187870,15114470,16079685,14300876,0,0,0,0
12192032,15114611,16066262,14292263,0,0,0,0
12192756,15107482,16059823,14297475,0,0,0,0
12189842,15108816,16065830,14293540,0,0,0,0
12187689,15101195,16064430,14289759,0,0,0,0
12182999,15102196,16064094,14295322,0,0,0,0
12185339,15104705,16066940,14289980,0,0,0,0
12184692,15103947,16068283,14290913,0,0,0,0
12185956,15099330,16061381,14285893,0,0,0,0
12180101,15099175,16066648,14281366,0,0,0,0
12181860,15101565,16065705,14283855,0,0,0,0
12175628,15094349,16062079,14278287,0,0,0,0
12178650,15090207,16055268,14279495,0,0,0,0
12173731,15098332,16055195,14277941,0,0,0,0
12176397,15089218,16052599,14280651,0,0,0,0
12172507,15086058,16047558,14282149,0,0,0,0
12176333,15082071,16038698,14277279,0,0,0,0
12169464,15086805,16031198,14280030,0,0,0,0
12166629,15084787,16029042,14276667,0,0,0,0
12167158,15084191,16025179,14268770,0,0,0,0
12165793,15077688,16023489,14273528,0,0,0,0
12161351,15083161,16010961,14268360,0,0,0,0
12167988,15078606,16009620,14272263,0,0,0,0
12161577,15079091,16010856,14270283,0,0,0,0
12158566,15075215,16010233,14264683,0,0,0,0
12158128,15071520,16003528,14268778,0,0,0,0
12157818,15072711,16012642,14265218,0,0,0,0
12159764,15070001,16011869,14267278,0,0,0,0
12157856,15067063,16011113,14258762,0,0,0,0
12151366,15068580,16011334,14258220,0,0,0,0
12149081,15063847,16012846,14265551,0,0,0,0
12155016,15067069,16005609,14261077,0,0,0,0
12147634,15060444,16012370,14257604,0,0,0,0
12147265,15066386,16000574,14258167,0,0,0,0
12143574,15059155,15996290,14255562,0,0,0,0
12146045,15054105,15990675,14258091,0,0,0,0
12142630,15058603,15981903,14256814,0,0,0,0
12145978,15046234,15977422,14255032,0,0,0,0
12144457,15048266,15967275,14253628,0,0,0,0
12140106,15052382,15967012,14250659,0,0,0,0
12138531,15049472,15964433,14251842,0,0,0,0
12136498,15051563,15958320,14247820,0,0,0,0
12134207,15054858,15961114,14251334,0,0,0,0
12136459,15045871,15962135,14247423,0,0,0,0
12128833,15045997,15963977,14246032,0,0,0,0
12129332,15045440,15963689,14243147,0,0,0,0
12133496,15044973,15967554,14245432,0,0,0,0
12129313,15042634,15967862,14250468,0,0,0,0
12128112,15035294,15968755,14251686,0,0,0,0
12132697,15038707,15960899,14238899,0,0,0,0
12128165,15039462,15964615,14248736,0,0,0,0
12129255,15036924,15957281,14239194,0,0,0,0
12124476,15035808,15949223,14240868,0,0,0,0
12120926,15034348,15949315,14235692,0,0,0,0
12116770,15031322,15942836,14243567,0,0,0,0
12118570,15027453,15936060,14236658,0,0,0,0
12117155,15030169,15924623,14238280,0,0,0,0
12116339,15026406,15927304,14240294,0,0,0,0
12113309,15032534,15920456,14233502,0,0,0,0
12113318,15019141,15915856,14232555,0,0,0,0
12105091,15023505,15917537,14230659,0,0,0,0
12111785,15020755,15928457,14235685,0,0,0,0
12103815,15022102,15923771,14235769,0,0,0,0
12106779,15018947,15924201,14236090,0,0,0,0
12104384,15013114,15928516,14233190,0,0,0,0
12102159,15016216,15925370,14232182,0,0,0,0
12097146,15014423,15926769,14233235,0,0,0,0
12105577,15013694,15925381,14231923,0,0,0,0
12096767,15016435,15925472,14226255,0,0,0,0
12097554,15011347,15919289,14228771,0,0,0,0
12102152,15014636,15914274,14233978,0,0,0,0
12105522,15008273,15910094,14225108,0,0,0,0
12099745,15007246,15905986,14231799,0,0,0,0
12097998,15006007,15904868,14225465,0,0,0,0
12102538,15010497,15907700,14231688,0,0,0,0
12101566,15010130,15906423,14229522,0,0,0,0
12106053,15011456,15908498,14229354,0,0,0,0
12102364,15017065,15906292,14230082,0,0,0,0
12107749,15017884,15912211,14229059,0,0,0,0
12113088,15016946,15907824,14230915,0,0,0,0
12115551,15011452,15911510,14235390,0,0,0,0
12105866,15012940,15918848,14228967,0,0,0,0
12105162,15020005,15918658,14229318,0,0,0,0
12109409,15013634,15919329,14231431,0,0,0,0
12110028,15017964,15920335,14238481,0,0,0,0
12111554,15017406,15919312,14234260,0,0,0,0
12111703,15020805,15932386,14237955,0,0,0,0
12111922,15019017,15929852,14238418,0,0,0,0
12114272,15019519,15932802,14238609,0,0,0,0
12109036,15018653,15929381,14236290,0,0,0,0
12118415,15025046,15934025,14239373,0,0,0,0
12119289,15026336,15924724,14243790,0,0,0,0
12119296,15023727,15927360,14244257,0,0,0,0
12120416,15023213,15926120,14243977,0,0,0,0
12120025,15031498,15926199,14248006,0,0,0,0
12122334,15031275,15927891,14237640,0,0,0,0
12117565,15032191,15924316,14244278,0,0,0,0
12123010,15028915,15927804,14243912,0,0,0,0
12124036,15037403,15925358,14245262,0,0,0,0
12128070,15031529,15922311,14251188,0,0,0,0
12129862,15033354,15930512,14247068,0,0,0,0
12121052,15035740,15926529,14243160,0,0,0,0
12124239,15039713,15931910,14249628,0,0,0,0
12132714,15042816,15938029,14244004,0,0,0,0
12122927,15037540,15941567,14247456,0,0,0,0
12133202,15047081,15948902,14243875,0,0,0,0
12125796,15045232,15950326,14246936,0,0,0,0
12134779,15043338,15957688,14248170,0,0,0,0
12135010,15041269,15958115,14250994,0,0,0,0
12133250,15047789,15962354,14251458,0,0,0,0
12130205,15054103,15969410,14253510,0,0,0,0
12130978,15045668,15969290,14256771,0,0,0,0
12142678,15052957,15971165,14251980,0,0,0,0
12139429,15049261,15970957,14260413,0,0,0,0
12137991,15054598,15971862,14260982,0,0,0,0
12135280,15055762,15966902,14262466,0,0,0,0
12139853,15048778,15971259,14256343,0,0,0,0
12144311,15052702,15971573,14252062,0,0,0,0
12143570,15055841,15972020,14260444,0,0,0,0
12145058,15064505,15964365,14258285,0,0,0,0
12144826,15064526,15970247,14261299,0,0,0,0
12145122,15056320,15972823,14262805,0,0,0,0
12144168,15064180,15974336,14255788,0,0,0,0
12152837,15062015,15969219,14260057,0,0,0,0
12148413,15062262,15970297,14266895,0,0,0,0
12148022,15063284,15975423,14265575,0,0,0,0
12152223,15064678,15982619,14265161,0,0,0,0
12152614,15075038,15980878,14263267,0,0,0,0
12151905,15069076,15990014,14271789,0,0,0,0
12158262,15069344,15997065,14270628,0,0,0,0
12155945,15073644,15999654,14266826,0,0,0,0
12156490,15071350,16001438,14266479,0,0,0,0
12161737,15073977,16016595,14273762,0,0,0,0
12156528,15078874,16013734,14271024,0,0,0,0
12163242,15080634,16021582,14271028,0,0,0,0
12162281,15080836,16019325,14274787,0,0,0,0
12166692,15078022,16019514,14273711,0,0,0,0
12163986,15086162,16012340,14278470,0,0,0,0
12171501,15078793,16014228,14278709,0,0,0,0
12163889,15087703,16008909,14280915,0,0,0,0
12166924,15087557,16011952,14277958,0,0,0,0
12165576,15088885,16017707,14280243,0,0,0,0
12169402,15087105,16011834,14280083,0,0,0,0
12166261,15089810,16019150,14283277,0,0,0,0
12169229,15093260,16018236,14288195,0,0,0,0
12175202,15092559,16021826,14288468,0,0,0,0
12177122,15091295,16024045,14286857,0,0,0,0
12177027,15096986,16027331,14287093,0,0,0,0
12174686,15100637,16035095,14288345,0,0,0,0
12180846,15099078,16042394,14287840,0,0,0,0
12175100,15110210,16045766,14289850,0,0,0,0
12180723,15106125,16043997,14290841,0,0,0,0
12185451,15105133,16056109,14294401,0,0,0,0
12184584,15104458,16060078,14293679,0,0,0,0
12179740,15109164,16061267,14293823,0,0,0,0
12191330,15104915,16061874,14295963,0,0,0,0
12183140,15114979,16070075,14299479,0,0,0,0
12184793,15109795,16066824,14299576,0,0,0,0
12189085,15113368,16068202,14303894,0,0,0,0
12189082,15117257,16069324,14302033,0,0,0,0
12192224,15117462,16071219,14304000,0,0,0,0
12189525,15119065,16070087,14301677,0,0,0,0
12191834,15120862,16067909,14307540,0,0,0,0
12200419,15123835,16069578,14307109,0,0,0,0
12196034,15121322,16069170,14306161,0,0,0,0
12194370,15124641,16071323,14306495,0,0,0,0
12197306,15127166,16071672,14312026,0,0,0,0
12199659,15129332,16073198,14311896,0,0,0,0
12198432,15129942,16084705,14316162,0,0,0,0
12201543,15133017,16088638,14315846,0,0,0,0
12197796,15136374,16093355,14320212,0,0,0,0
12205792,15135348,16095675,14316578,0,0,0,0
12204609,15137180,16100958,14318016,0,0,0,0
12202028,15134311,16106808,14316668,0,0,0,0
12204755,15138920,16111156,14315062,0,0,0,0
12208070,15137550,16119027,14323514,0,0,0,0
12207221,15136936,16122487,14323345,0,0,0,0
12204759,15141787,16127810,14319232,0,0,0,0
12211864,15146566,16126203,14330773,0,0,0,0
12209410,15140744,16127767,14323611,0,0,0,0
12217096,15144655,16127608,14328057,0,0,0,0
12214900,15148830,16128580,14333654,0,0,0,0
12210226,15147230,16120637,14332394,0,0,0,0
12215500,15151305,16129253,14330307,0,0,0,0
12215651,15153676,16130577,14327609,0,0,0,0
12217971,15151075,16124546,14328719,0,0,0,0
12214868,15152927,16126647,14335386,0,0,0,0
12215759,15156926,16123720,14334991,0,0,0,0
12212415,15157979,16133306,14333632,0,0,0,0
12218277,15157833,16136530,14340864,0,0,0,0
12218668,15157848,16139377,14339805,0,0,0,0
12218927,15165036,16143620,14335668,0,0,0,0
12221046,15163539,16149282,14344362,0,0,0,0
12218086,15161158,16157348,14337551,0,0,0,0
12223153,15161646,16165494,14338751,0,0,0,0
12224524,15168334,16174107,14343901,0,0,0,0
12221753,15171627,16178137,14339021,0,0,0,0
12221629,15178412,16179797,14337890,0,0,0,0
12224808,15176911,16173612,14339435,0,0,0,0
12228608,15170586,16186188,14342006,0,0,0,0
12233328,15177021,16180694,14339210,0,0,0,0
12230704,15180916,16178114,14338115,0,0,0,0
12229640,15177699,16178457,14351248,0,0,0,0
12230945,15180780,16183034,14346003,0,0,0,0
12236578,15181112,16182227,14344270,0,0,0,0
12235186,15190802,16180133,14347027,0,0,0,0
12232482,15183525,16182219,14348770,0,0,0,0
12232169,15186690,16180987,14352395,0,0,0,0
12241205,15192873,16183388,14350449,0,0,0,0
12235585,15191947,16180017,14351494,0,0,0,0
12241201,15189119,16189668,14352448,0,0,0,0
12241602,15191932,16193555,14350201,0,0,0,0
12241553,15191503,16201336,14348334,0,0,0,0
12241189,15193860,16209630,14350921,0,0,0,0
12246348,15194766,16213572,14353728,0,0,0,0
12252219,15197736,16217074,14353488,0,0,0,0
12246765,15190448,16225323,14355399,0,0,0,0
12242405,15199167,16222885,14357740,0,0,0,0
12246713,15196066,16225929,14359578,0,0,0,0
12255070,15197243,16235107,14353744,0,0,0,0
12253415,15201108,16236939,14361255,0,0,0,0
12258559,15204659,16235895,14363335,0,0,0,0
12262029,15204266,16239702,14364902,0,0,0,0
12263695,15208213,16235145,14368796,0,0,0,0
12261115,15205602,16238222,14358800,0,0,0,0
12265520,15206856,16237082,14365881,0,0,0,0
12265251,15207705,16235966,14373029,0,0,0,0
12269292,15205769,16230273,14369502,0,0,0,0
12274498,15209354,16239209,14374796,0,0,0,0
12273124,15213072,16236762,14371356,0,0,0,0
12274756,15212204,16234051,14370751,0,0,0,0
12277448,15218632,16239808,14380243,0,0,0,0
12280317,15219223,16245192,14376922,0,0,0,0
12275212,15213220,16249588,14379630,0,0,0,0
12276727,15217517,16249339,14381818,0,0,0,0
12281092,15221324,16255763,14383338,0,0,0,0
12280112,15219694,16262982,14381317,0,0,0,0
12284512,15222230,16268149,14384967,0,0,0,0
12286208,15223885,16273063,14389128,0,0,0,0
12290833,15226694,16277963,14391041,0,0,0,0
12295207,15227930,16277308,14388242,0,0,0,0
12293260,15229584,16274432,14395927,0,0,0,0
12295288,15227112,16281966,14395270,0,0,0,0
12299802,15236386,16282136,14397899,0,0,0,0
12298829,15236022,16279070,14406720,0,0,0,0
12300830,15238993,16271403,14400125,0,0,0,0
12303217,15232829,16277265,14395569,0,0,0,0
12304604,15238074,16276910,14403886,0,0,0,0
12307228,15237252,16278070,14405654,0,0,0,0
12305709,15243500,16277157,14404809,0,0,0,0
12309339,15241683,16276204,14410830,0,0,0,0
12319773,15238558,16280244,14410278,0,0,0,0
12318368,15246616,16281199,14399933,0,0,0,0
12310144,15242416,16285513,14412330,0,0,0,0
12316377,15250296,16290856,14415530,0,0,0,0
12315621,15254359,16292465,14416798,0,0,0,0
12320312,15247388,16301407,14414641,0,0,0,0
12323004,15250940,16305376,14413038,0,0,0,0
12318341,15252506,16311020,14421480,0,0,0,0
12328351,15251072,16315498,14417753,0,0,0,0
12323101,15254669,16315910,14419121,0,0,0,0
12323146,15251325,16319312,14418719,0,0,0,0
12330735,15255378,16323971,14421898,0,0,0,0
12336634,15260921,16326190,14424547,0,0,0,0
12336968,15261712,16328275,14422458,0,0,0,0
12333828,15258723,16321667,14419242,0,0,0,0
12337568,15255518,16322803,14426184,0,0,0,0
12341152,15257914,16325087,14423335,0,0,0,0
12339906,15262222,16329837,14432366,0,0,0,0
12343751,15268996,16323659,14424838,0,0,0,0
12343849,15264786,16327521,14430242,0,0,0,0
12342933,15274175,16328851,14439277,0,0,0,0
12346962,15270560,16328550,14434107,0,0,0,0
12349810,15274868,16330246,14433086,0,0,0,0
12348340,15273754,16333593,14429957,0,0,0,0
12346788,15274138,16337103,14431146,0,0,0,0
12357228,15271798,16338875,14439856,0,0,0,0
12351549,15275787,16350005,14437596,0,0,0,0
12359999,15278934,16351598,14435883,0,0,0,0
12358620,15285394,16359199,14441515,0,0,0,0
12363699,15285699,16367141,14440292,0,0,0,0
12365717,15287175,16365511,14443440,0,0,0,0
12361063,15290882,16365467,14446560,0,0,0,0
12371451,15290227,16373165,14453949,0,0,0,0
12367394,15289265,16374804,14445781,0,0,0,0
12364648,15288844,16373844,14444604,0,0,0,0
12368937,15291659,16375523,14446145,0,0,0,0
12372040,15293850,16378306,14454623,0,0,0,0
12371438,15296808,16371215,14448337,0,0,0,0
12371402,15290659,16374662,14450335,0,0,0,0
12375662,15297530,16371198,14457764,0,0,0,0
12378300,15301510,16374176,14455936,0,0,0,0
12379454,15297343,16380541,14455961,0,0,0,0
12384543,15301810,16373276,14457312,0,0,0,0
12378798,15305159,16379493,14456925,0,0,0,0
12390841,15307556,16378545,14458967,0,0,0,0
12389178,15302802,16380777,14467985,0,0,0,0
12386718,15303096,16386957,14463588,0,0,0,0
12391128,15308285,16388698,14468324,0,0,0,0
12393834,15307154,16391393,14473856,0,0,0,0
12391833,15304273,16398537,14475219,0,0,0,0
12397867,15317392,16404373,14466513,0,0,0,0
12392944,15310256,16413561,14466793,0,0,0,0
12402359,15314056,16413637,14479962,0,0,0,0
12400722,15313560,16416009,14477452,0,0,0,0
12403349,15316405,16422156,14474603,0,0,0,0
12404064,15315372,16417339,14482880,0,0,0,0
12400776,15313575,16423867,14482639,0,0,0,0
12407600,15320931,16425022,14477510,0,0,0,0
12408093,15318273,16415399,14479350,0,0,0,0
12409374,15320638,16423676,14483040,0,0,0,0
12416622,15323691,16419459,14489986,0,0,0,0
12417221,15321939,16425288,14488064,0,0,0,0
12413387,15324729,16420487,14492352,0,0,0,0
12417648,15328435,16425351,14491327,0,0,0,0
12416466,15326474,16421561,14496363,0,0,0,0
12421064,15324227,16426377,14490195,0,0,0,0
12424636,15331189,16420274,14493535,0,0,0,0
12425225,15334764,16431338,14500845,0,0,0,0
12424982,15332549,16430943,14502302,0,0,0,0
